designation                 , ra                   , dec                 , phot_g_mean_mag, bp_rp       , parallax           , l                     , b
Gaia DR3 454491381981202944 ,  42.67433778950114   , 55.89543428763181   ,       3.1448548, 1.7528703   , 3.265744722465881  , 139.1450312           , -3.1762102
Gaia DR3 5964991494281655808, 253.64509209283676   , -42.36233289        ,       3.1452072, 1.531151    , 24.23533101426504  , 343.0954156997028     , 0.7859180660585796
Gaia DR3 1041808368494264576, 127.56491125025244   , 60.71768972076183   ,       3.1493552, 1.1214743   , 17.933453100456937 , 155.97707460277735    , 35.42630841961899
Gaia DR3 6195030801635544704, 202.42798835570676   , -23.28126748        ,       3.1524858, 4.51126     , 6.735509777640576  , 314.2226549563126     , 38.74991125739104
Gaia DR3 1632499034644723968, 257.1964366984523    , 65.71479091         ,       3.1570117, 0.029368877 , 7.8274239118414135 ,  96.00998299924608    , 35.040442681243555
Gaia DR3 4072953671943400832, 281.4143730195719    , -26.99078242        ,       3.1594217, -0.016291142,                    ,   7.9963817680899805  , -10.77465898
Gaia DR3 200929706966014976 ,  75.61958564         , 41.075746103013174  ,       3.1632786, 1.6257279   , 1.4243804312657276 , 165.0188790745721     , -0.428578595
Gaia DR3 1284537517514584704, 217.95693766582724   , 30.371969326102114  ,       3.164287 , 1.4698334   , 19.854976065680784 ,  47.29756581          , 67.80500767702611
Gaia DR3 5849837854861497856, 220.62472315663254   , -64.97617739        ,       3.1673613, 0.54018545  , 60.99295526213351  , 314.33364608089664    , -4.592313025
Gaia DR3 1621259036510505344, 224.3950073429196    , 65.93259768         ,       3.1697965, 2.5372167   , 9.851444764        , 104.87188797947174    , 46.526191353219254
Gaia DR3 201261278441958656 ,  76.62890153390961   , 41.23417207468237   ,       3.1723478, -0.08008838 , 14.020760617529195 , 165.35410348349683    , 0.2715901914842562
Gaia DR3 5557271829408912896,  99.44029933         , -43.19595284        ,       3.1752331, 0.09882474  , 8.819388529207934  , 251.93533357483943    , -20.53715149
Gaia DR3 2195115561168483712, 311.32320634108095   , 61.84241929401267   ,       3.1779127, 1.1867034   , 69.59755396        ,  97.87150518          , 11.645413447019417
Gaia DR3 5888394463447019392, 228.07041450548323   , -52.09956994        ,       3.1800218, 1.1716576   , 28.761642265080166 , 323.75829525415077    , 4.983862240177946
Gaia DR3 4084834822776246272, 284.43266047869355   , -21.10671783        ,       3.1887186, 1.3509386   , 8.409228939        ,  14.609936961790757   , -10.77757617
Gaia DR3 2272185759996420992, 322.16505269614026   , 70.56071944518608   ,       3.19459  , -0.22045112 ,                    , 107.53922143244294    , 14.026097023140219
Gaia DR3 5478862906452936960, 102.04705816391404   , -61.94011614        ,       3.203374 , 0.4581914   ,                    , 271.9172378183391     , -24.09945454
Gaia DR3 399402894487590144 ,  24.498581855369736  , 48.62771419048821   ,       3.2095633, 1.4348543   , 18.548940022155016 , 130.81490601862728    , -13.53014689
Gaia DR3 1278391075717325312, 228.87612720122996   , 33.31433528392251   ,       3.2112799, 1.2281203   , 27.074645953253125 ,  53.11146055142921    , 58.43086994075083
Gaia DR3 4942522955488925696,  28.41082402017747   , -46.30305481        ,       3.213741 , 2.3134608   , 9.749879129317257  , 274.3512410732561     , -67.22199731
Gaia DR3 6005678131793146752, 230.34292059535883   , -40.6476076         ,       3.2144635, -0.1507957  , 6.729571945649031  , 331.3217936432796     , 13.816271941837257
Gaia DR3 6750856228950043264, 300.6646666593532    , -27.70978079        ,       3.220193 , 2.377509    , 7.267748469925214  ,  13.922145104848338   , -26.93378201
Gaia DR3 2211820991085587584, 342.41934656416254   , 66.19984964631519   ,       3.222498 , 1.2832088   , 27.286898448831035 , 111.06462902859124    , 6.174656067498844
Gaia DR3 2429978803998630400,   4.856910935281447  , -8.82408213         ,       3.226718 , 1.3905072   , 11.699612841220237 ,  98.97916529828872    , -70.19282761
Gaia DR3 3561350430457837056, 169.83463212005861   , -14.77761947        ,       3.2277887, 1.3550568   , 17.017002054524486 , 272.0666538769496     , 42.507575415221616
Gaia DR3 5044368071870093312,  44.56501351690538   , -40.30457516        ,       3.2283852, 0.4197197   , 19.904727809253604 , 247.8555724364705     , -60.73654992
Gaia DR3 5965222838410499328, 258.03844060290766   , -43.24046943        ,       3.2345328, 0.72117686  , 44.57114676930468  , 344.36349895680314    , -2.304610218
Gaia DR3 4594497769766809216, 266.6132135058437    , 27.717275040505413  ,       3.2384055, 1.0220034   , 119.92480848370072 ,  52.434552435606456   , 25.62634346590197
Gaia DR3 1352588216303348608, 250.7242233003289    , 38.92187538840611   ,       3.2446299, 1.1990156   , 29.259479569758373 ,  62.280535364233046   , 40.90334625551494
Gaia DR3 1296713990316692096, 225.4862720556191    , 40.39043449121325   ,       3.244982 , 1.1887541   , 13.878018045623234 ,  67.61884843289072    , 60.03894006503553
Gaia DR3 3352485999058854912, 101.32182967483567   , 12.89474308933157   ,       3.2463484, 0.69255114  , 54.189438370902394 , 200.7398850660983     , 4.501092872087301
Gaia DR3 5253796346624992128, 158.00593262490582   , -61.68528632        ,       3.247181 , 0.10184884  , 6.443814896756056  , 287.18000157908216    , -3.153897646
Gaia DR3 2043823929421342848, 284.73591160914657   , 32.68956324554115   ,       3.2489738, 0.23184443  , 4.965623359553961  ,  63.31836233105273    , 12.811539982772047
Gaia DR3 6760703042771435136, 285.6527528347263    , -29.88014333        ,       3.2493346, 0.26459694  ,                    ,   6.840183195143634   , -15.35336275
Gaia DR3 4224225924761329792, 302.82635270631516   , -0.821443167        ,       3.249787 , 0.11145949  , 14.26869844083396  ,  41.579728891365264   , -18.08431396
Gaia DR3 6000130236649730432, 230.670171           , -44.6897232         ,       3.249896 , -0.21346498 ,                    , 329.22779348699413    , 10.322722566987954
Gaia DR3 5843518239925459456, 195.57143877146018   , -71.54896155        ,       3.25495  , 1.3763945   , 37.38863264139122  , 303.7999286           , -8.695496444
Gaia DR3 583151353574583552 , 131.69296636203666   , 6.418581627264177   ,       3.2565942, 0.9882128   ,                    , 220.71807994577765    , 28.521945806141076
Gaia DR3 4110730486352950144, 260.50240450676586   , -24.99963643        ,       3.259318 , -0.11450338 ,                    ,   0.4643249311440667  , 6.552307881052032
Gaia DR3 3748360796947806208, 156.52201077113986   , -16.83664498        ,       3.2667334, 1.7062087   , 13.370995858159528 , 259.98658123019294    , 33.64996073945023
Gaia DR3 488354175450563968 ,  57.380326534704494  , 65.52591009149197   ,       3.267435 , 2.304491    , 3.328805971        , 140.02363639555574    , 8.750240071
Gaia DR3 2404579570000684544, 343.6623683129667    , -15.82093671        ,       3.2723644, 0.27975655  , 23.145107751295345 ,  49.57859589366132    , -60.66816018
Gaia DR3 1876510592179455744, 342.50151443616926   , 24.60139285847616   ,       3.2745838, 1.1968596   , 28.933976055518585 ,  90.68011455853932    , -30.5585892
Gaia DR3 5164120762333028736,  55.811663307520355  , -9.760083664        ,       3.2755666, 1.1661985   , 110.02539078597692 , 198.08278726251928    , -45.99456324
Gaia DR3 2921973698674974592, 103.53311608405266   , -24.1841929         ,       3.2783384, 1.712198    , 1.286929178005339  , 234.9833309           , -10.21010708
Gaia DR3 5909069886210174080, 266.43317253375255   , -64.72412275        ,       3.2796018, 1.3701215   , 8.865301790583683  , 328.40084314590433    , -17.75037649
Gaia DR3 4289041379340453376, 291.37571419357977   , 3.115149121732988   ,       3.2803674, 0.58170414  ,                    ,  39.61962032606786    , -6.132254206
Gaia DR3 48026706558487040  ,  67.15467370962931   , 19.180273317307044  ,       3.2804532, 1.2369773   , 22.36535445562801  , 177.59682967887665    , -19.92338754
Gaia DR3 2082600852679281408, 303.40796229720166   , 46.74133773743381   ,       3.2822554, 1.5570946   , 2.916701118242992  ,  82.67572318013184    , 6.776826762692542
Gaia DR3 5136659462996725888,  30.001923185332597  , -21.07793985        ,       3.2832906, 1.8290713   , 10.272551125995138 , 195.47282560803112    , -73.24323778
Gaia DR3 2983168461421919488,  78.23312712426376   , -16.20553469        ,       3.2917867, 0.09103608  , 19.177506188965044 , 217.25067858323445    , -28.90635279
Gaia DR3 3478394889483944320, 173.24937918580787   , -31.85780757        ,       3.2924726, 1.1759143   , 24.96322194613156  , 284.0736902148757     , 28.125338818243986
Gaia DR3 2442861747380543104,   0.4902909138850841 , -6.014250427        ,       3.2927852, 2.236109    , 7.875848526808842  ,  91.58278064          , -65.82802401
Gaia DR3 2452378776434477184,  26.009055057160104  , -15.9336802         ,       3.3003998, 1.0512211   , 273.80974511859966 , 173.07230675129873    , -73.4424921
Gaia DR3 5242895960110588160, 153.43377667824367   , -70.03787478        ,       3.3005145, 0.15506268  , 8.297806024095525  , 290.16364815534837    , -11.17965575
Gaia DR3 5922299347569528832, 261.3485553800659    , -56.37778641        ,       3.3046894, -0.06958938 , 3.9387250754255283 , 334.64464514551565    , -11.47859092
Gaia DR3 299464296907113984 ,  28.27050196220287   , 29.577783036034866  ,       3.3050761, 0.75840974  ,                    , 138.64282045607908    , -31.40638302
Gaia DR3 2977433305691613440,  70.11058049         , -19.67190791        ,       3.308113 , 2.1698616   , 7.5228635453161505 , 217.79121065294447    , -37.36184241
Gaia DR3 1575287046603605888, 183.85734834773095   , 57.03265316489124   ,       3.3111024, 0.26148772  , 40.32790069695137  , 132.56572289987645    , 59.41701090748996
Gaia DR3 2084154943646648320, 303.8680187380917    , 47.71421578458536   ,       3.3171265, 1.7915502   , 3.2558384788946304 ,  83.66877652826196    , 7.045549501479964
Gaia DR3 6351709524967494528, 335.0085033956125    , -80.43993882        ,       3.318115 , 2.939926    , 11.121963173952466 , 310.0348867659095     , -34.49703792
Gaia DR3 2478112158887431296,  21.00550474116343   , -8.184156539        ,       3.3185785, 1.3057001   , 29.033881106238844 , 146.59334449194125    , -69.54507524
Gaia DR3 425040000962559616 ,  12.285227381524425  , 57.81272812559009   ,       3.3200667, 0.8868861   , 168.83216034019418 , 122.62483036061045    , -5.057652249
Gaia DR3 3897724469419137664, 176.4647373314568    , 6.528561818446899   ,       3.3209586, 1.8368912   , 9.844623713        , 262.86608280168696    , 64.17241005641706
Gaia DR3 6456322112116572160, 313.70266376090893   , -58.45425431        ,       3.3229845, 1.3746657   , 5.6425572191622555 , 338.1575487434493     , -38.85268415
Gaia DR3 6880093650314169984, 304.5138436900398    , -12.5448414         ,       3.3274162, 1.1736479   , 29.913986848375306 ,  31.096997204186593   , -24.81011915
Gaia DR3 2386316510063903616, 347.3619049466781    , -21.17228098        ,       3.327974 , 1.4068284   , 12.671005018912476 ,  41.76096276225796    , -66.03183969
Gaia DR3 786420645182229504 , 176.51164393918745   , 47.779531623706106  ,       3.3287191, 1.42221     , 16.438163304328924 , 150.32069878162454    , 65.72254207687453
Gaia DR3 867815979158660352 , 116.11171060337323   , 24.39777124966751   ,       3.3391395, 1.1857357   , 22.090679593280267 , 195.84816090819493    , 21.9719805
Gaia DR3 3970052886914547712, 168.55974451077685   , 15.42922142120597   ,       3.339625 , 0.17167759  , 20.31598800388607  , 235.37258222460082    , 64.58455284581467
Gaia DR3 4679407039823519232,  60.22421880153906   , -62.15912698        ,       3.346067 , 2.3227992   , 7.0246822459750184 , 274.8049397829047     , -43.21420136
Gaia DR3 725422076533653504 , 154.17266567485967   , 23.417280264419933  ,       3.3467774, 0.633281    , 14.03767909082779  , 210.22784721203965    , 54.955044998271276
Gaia DR3 1197588859547184640, 237.18465990742192   , 18.141171933429998  ,       3.348804 , 1.8989244   , 8.523070485044334  ,  30.096767019306228   , 48.33215742981062
Gaia DR3 2603370653827638656, 342.3978595434945    , -13.59280014        ,       3.350818 , 1.818984    , 10.017146428389767 ,  52.26374686684935    , -58.51974226
Gaia DR3 511974502720839040 ,  28.599188504594277  , 63.670018347664225  ,       3.3546658, -0.027085543, 7.003721351367755  , 129.84524876710532    , 1.6465261717069717
Gaia DR3 3765867289804696960, 152.6460490698812    , -12.35445718        ,       3.3550055, 1.20755     ,                    , 253.00428916972697    , 34.495002672537524
Gaia DR3 5773473920382493440, 221.96534284573215   , -79.04482599        ,       3.3622816, 1.5571752   , 6.550918437846783  , 308.49265482897925    , -17.45145709
Gaia DR3 6427464123776727168, 302.19503988923026   , -66.18709128        ,       3.3641381, 1.0192785   , 163.9544145383167  , 329.76078020612954    , -32.42131089
Gaia DR3 5778842011026728704, 245.08645354299293   , -78.69591352        ,       3.3667247, 2.5643404   , 5.250752722687099  , 312.41594336535286    , -19.89393765
Gaia DR3 699870869414974336 , 137.66159865872208   , 30.96298610131605   ,       3.36875  , 3.9469929   , 6.649020218077174  , 194.49588879287694    , 42.080036313870195
Gaia DR3 3662636823132300032, 203.67206658148982   , -0.595618102        ,       3.3738446, 0.3116889   , 43.74674588145839  , 325.24373419802896    , 60.38898664872216
Gaia DR3 3312744219988782720,  67.16608051054888   , 15.870784455320392  ,       3.3779078, 0.39932775  , 21.81251596251546  , 180.34795496694395    , -22.01011934
Gaia DR3 6112195451032545024, 207.37599656289228   , -41.68780287        ,       3.3789372, -0.26299977 , 8.047561685737936  , 314.4136992           , 19.88573692568538
Gaia DR3 11166438229308672  ,  51.20302758439933   , 9.028538893521931   ,       3.3823738, 1.1385627   , 15.078813297551084 , 174.11786825228313    , -38.15696746
Gaia DR3 2591891443195067264,  22.870999185961374  , 15.34581754691887   ,       3.3828592, 1.211947    , 8.733507455452296  , 137.0091075582545     , -46.42845102
Gaia DR3 1421593566062037120, 268.38296843103956   , 56.87299266128546   ,       3.3842714, 1.3848119   , 29.06031538624813  ,  85.16711277363144    , 30.228805948457342
Gaia DR3 872128538640246144 , 113.98046139731666   , 26.89527337662016   ,       3.3864715, 1.8178422   , 12.876056855002979 , 192.60580090390815    , 21.06111431103247
Gaia DR3 2266693630693936512, 275.2720330521275    , 72.73127780355625   ,       3.3877175, 0.83912826  ,                    , 103.45463398680035    , 28.054658270022433
Gaia DR3 3683687763520080256, 190.41238427870687   , -1.449687825        ,       3.3912315, 0.56702757  ,                    , 297.8285431912503     , 61.32503243007218
Gaia DR3 5537302945910490240, 118.05423048621645   , -40.57574898        ,       3.393327 , 1.2631924   , 8.983792700869946  , 255.34711598830415    , -6.858577241
Gaia DR3 6002777448326587264, 233.78509347030356   , -41.16686944        ,       3.3973818, -0.26215386 ,                    , 333.1939413719084     , 11.891361944362089
