id   , designation                 , appmag   , absmag               , bprp          , ra                   , dec                  , ly                 , parallax           , parsec             , from earth X         , from earth Y        , from earth Z         , galactic l            , galactic b
 8911, Gaia DR3 6581920184349861120, 5.1315618, 2.4645913457771584   , 0.61183786    , 318.26385379480524   , -39.42542359574432   , 111.38314158742938 ,  29.282348778426783, 34.150266003823134 , 19.684819609087125   , -17.560823759722748 , -21.687923228597388  ,   2.94834674624477    , -43.1835378677348
 8912, Gaia DR3 2081722205447961088, 5.7650576, 3.0982461416442444   , 0.5798731     , 304.0026276319744    , 45.57928128895278    , 111.37498637865595 ,  29.28449291936389 , 34.14776560255091  , 13.366044425370099   , -19.814015606413207 , 24.3890044408255     ,  81.7987039663788     , 5.867999141005393
 8913, Gaia DR3 920377960724886144 , 6.5985656, 3.9338900634362037   , 0.7327881     , 116.2343080242149    , 39.55332292613154    , 111.26548864754156 ,  29.313312147774088, 34.114193406695435 , -11.62712185293457   , 23.593758330035374  , 21.723784133302377   , 179.88344615409025    , 26.406440060892635
 8914, Gaia DR3 3584074376569429248, 7.788456 , 5.123892305401087    , 0.9449582     , 183.77623465615      , -7.257548416243316   , 111.25975805186086 ,  29.314821972556402, 34.112436396037744 , -33.765669193670256  , -2.2286464311719847 , -4.3094124729680265  , 286.72921558789307    , 54.55961298619655
 8915, Gaia DR3 5023104341621773184, 7.9226513, 5.258142395927411    , 0.99489737    ,  24.287405037019866  , -29.393575510859343  , 111.25695078441893 ,  29.315561652591754, 34.11157568293054  , 27.089915259166094   , 12.22439742532329   , -16.742168151444655  , 229.16291786258014    , -79.88984346267668
 8916, Gaia DR3 2343647384368388608, 7.624324 , 4.960045066285927    , 0.84299564    ,  11.112601864577796  , -26.515018438908708  , 111.24516871159155 ,  29.318666489290436, 34.10796327879651  , 29.94814967361116    , 5.882434119862849   , -15.226899191240102  ,  47.593593693678706   , -88.12864761500254
 8917, Gaia DR3 4511848202261111424, 6.797068 , 4.133484108669641    , 0.7964692     , 278.97196656592484   , 16.97536453235658    , 111.20956718428047 ,  29.32805227625257 , 34.09704778826098  , 5.085794941593786    , -32.21244344413387  , 9.954990961597552    ,  46.37897262954621    , 11.219083474125208
 8918, Gaia DR3 6164768633867103616, 7.2004943, 4.5371146232935935   , 0.79258966    , 204.45012698713543   , -35.06494711663448   , 111.19910904906578 ,  29.330810542383578, 34.09384130571438  , -25.403310799536392  , -11.55026160515908  , -19.5870690062036    , 313.2759417776881     , 27.02065354906689
 8919, Gaia DR3 1972438304486314112, 5.502326 , 2.8390944370906532   , 0.47080708    , 321.3326772633923    , 46.71455529415191    , 111.1915245361303  ,  29.33281123364935 , 34.09151588078414  , 18.25033379925444    , -14.604192916306838 , 24.81681527772734    ,  90.25912484266823    , -2.703466509784395
 8920, Gaia DR3 656546537868692480 , 7.1900635, 4.52706345948471     , 0.8268399     , 122.9547610627587    , 16.522713269426824   , 111.17966992747006 ,  29.335938864791867, 34.087881237036896 , -17.777317063365025  , 27.422044623728617  , 9.694437266451287    , 206.20750535445376    , 24.749372010235966
 8921, Gaia DR3 4237555510387302400, 7.4965343, 4.833864315412734    , 0.9303651     , 301.19418593796337   , 1.1559120727088348   , 111.16277230522829 ,  29.34039815995665 , 34.082700396506056 , 17.649208662209784   , -29.14898230901683  , 0.6875538265453778   ,  42.37932467223479    , -15.479249637956261
 8922, Gaia DR3 2861502032312723328, 7.755166 , 5.092669405465453    , 0.9255209     ,   2.8445698186203345 , 30.44973439006315    , 111.15389641559675 ,  29.342741057004893, 34.07997903322237  , 29.34326665521745    , 1.4580064743271548  , 17.271128800009      , 112.47235413653516    , -31.70895346082658
 8923, Gaia DR3 2702122500402013696, 7.6366606, 4.974627742332686    , 0.82571316    , 325.8934364637481    , 9.17208821669477     , 111.13016106634504 ,  29.34900812438163 , 34.07270173363208  , 27.85134584042829    , -18.861432167515346 , 5.431198292838298    ,  64.52514796787976    , -31.649801683740396
 8924, Gaia DR3 4511848202267498624, 6.8840647, 4.222244872842668    , 0.8433504     , 278.9722217974896    , 16.974974014180766   , 111.11925926830428 ,  29.35188752585871 , 34.0693592232871   , 5.081818964352006    , -32.186329604129895 , 9.946684900671258    ,  46.37871730868113    , 11.218696944134459
 8925, Gaia DR3 3147159418113524992, 7.8203917, 5.158857431475498    , 0.8404069     , 119.97302044815807   , 9.898027460128787    , 111.10464753420186 ,  29.3557476881962  , 34.06487924005748  , -16.765229320895877  , 29.06983254181258   , 5.855588736279778    , 211.46402978556947    , 19.402253349793618
 8926, Gaia DR3 2964794041574370560, 6.643065 , 3.9831684518887034   , 0.76011324    ,  82.08696960395218   , -22.4332621601926    , 111.02088420872936 ,  29.377896089063483, 34.039197257977584 , 4.331542212950252    , 31.163681607989968  , -12.9895974017968    , 225.27225342108898    , -27.974005591662404
 8927, Gaia DR3 1962726975409359872, 7.811153 , 5.151706052439332    , 0.85688734    , 330.52269969480517   , 44.34329992567421    , 110.99789985793304 ,  29.383979374154755, 34.0321502158271   , 21.187979730716286   , -11.97650327105422  , 23.786974011878936   ,  93.57263563301306    , -8.715459742273891
 8928, Gaia DR3 4367462362525377664, 7.6598644, 5.001306360589657    , 0.87477255    , 256.8105588243444    , -2.8673362662349526  , 110.95247135275902 ,  29.39601038385429 , 34.01822175669282  , -7.752269234279999   , -33.079387935077605 , -1.7017129744485102  ,  17.552712695860794   , 21.84216427921395
 8929, Gaia DR3 4113072720923097600, 5.6428022, 2.985076654870566    , 0.5591974     , 255.0399950795718    , -24.989353890183203  , 110.90994279290877 ,  29.407282321748106, 34.00518242586639  , -7.956493088922944   , -29.777164223591015 , -14.365484340726729  , 357.40308024149425    , 10.873165663961146
 8930, Gaia DR3 1754430373040023168, 6.276973 , 3.619274513588172    , 0.6896105     , 309.96647104497725   , 11.250035914960753   , 110.908560752727   ,  29.40764876817505 , 34.004758689929666 , 21.42288817651164    , -25.56116686191189  , 6.6340202286789935   ,  56.085955032237614   , -17.804176481813123
 8931, Gaia DR3 4295095221652796160, 4.087266 , 1.4296728257506843   , 1.3392854     , 293.523259960094     , 7.378242521913686    , 110.90318203499686 ,  29.409075016177393, 34.003109565667    , 13.458995342949178   , -30.919238508933944 , 4.3666456830023925   ,  44.24056938715818    , -5.791341162423756
 8932, Gaia DR3 6098070987224611840, 5.941639 , 3.2841319595491965   , 0.66245127    , 219.79391085679742   , -46.58542789760349   , 110.89878302774217 ,  29.410241582038786, 34.00176082234948  , -17.955198281375303  , -14.956474693716098 , -24.698875651190832  , 321.3097496814212     , 12.563124622424548
 8933, Gaia DR3 6248934084311327616, 7.268757 , 4.611311045412069    , 0.76785946    , 243.0104088915055    , -18.232767116455385  , 110.89566336914588 ,  29.41106893551847 , 34.00080432956803  , -14.655821420641658  , -28.776591789946114 , -10.638108783925787  , 355.4247789875708     , 23.79352213751171
 8934, Gaia DR3 5224975398040550400, 6.3556094, 3.6985018722010303   , 0.66897106    , 175.56292854534138   , -75.22733236419347   , 110.87838148304101 ,  29.415653045935372, 33.995505673064734 , -8.642347747791172   , 0.6706175678094844  , -32.87178886904956   , 298.3660609694915     , -12.851210966071282
 8935, Gaia DR3 3775795982881589376, 7.689408 , 5.032940703771576    , 0.94247437    , 157.04893994460537   , -6.6018316874858325  , 110.84569519327104 ,  29.424327163207643, 33.985483999457635 , -31.087618949830393  , 13.16458434010945   , -3.9072739678300348  , 251.48072814733433    , 41.52853227148642
 8936, Gaia DR3 226778843075710976 , 7.1809163, 4.524451803886572    , 0.85094833    ,  61.03041419397517   , 39.50929202989078    , 110.84555225777163 ,  29.424365105919932, 33.98544017518354  , 12.699772948681378   , 22.93970622753965   , 21.621650934817602   , 158.42764151021132    , -9.907635599126882
 8937, Gaia DR3 1270321278844517888, 7.811466 , 5.155013253511868    , 0.91744184    , 229.74325865877336   , 25.691192182575197   , 110.84495248492843 ,  29.424524318718742, 33.9852562837809   , -19.79068380941784   , -23.37212298762688  , 14.733307370755513   ,  39.045284815105795   , 57.29374182416894
 8938, Gaia DR3 961428192989499904 , 6.615367 , 3.9593121360354746   , 0.70519876    ,  91.12535302459682   , 44.2597643129915     , 110.82464403941492 ,  29.429916317529713, 33.97902967886991  , -0.4779398214571379  , 24.330510169117925  , 23.714390280060687   , 168.35647226989002    , 10.605379413465712
 8939, Gaia DR3 5005222984019085312, 6.446414 , 3.7923255667216225   , 0.7271042     ,   8.432220074479119  , -35.00438203051698   , 110.72432946293267 ,  29.456579378896812, 33.94827305428466  , 27.50671172087552    , 4.077644706971897   , -19.474056262541293  , 328.459309341148      , -81.04433693245572
 8940, Gaia DR3 5222956488533801728, 5.2412887, 2.587543502429369    , 0.5685954     , 139.32055698140618   , -68.68977048577645   , 110.7068291069674  ,  29.46123582718287 , 33.9429074145401   , -9.354812780533981   , 8.040570638415529   , -31.622107225829364  , 285.3450809740738     , -13.403975839804332
 8941, Gaia DR3 5480006192386819456, 6.0043054, 3.35148808906027     , 0.5928626     , 102.5042729562954    , -60.24866244574327   , 110.65953334483275 ,  29.473827526783968, 33.92840645115612  , -3.6453163580328427  , 16.43715824617708   , -29.45620922241766   , 270.13262400172573    , -23.51974949441509
 8942, Gaia DR3 5492026740698525696, 6.4647684, 3.8121246842590364   , 0.774241      , 110.09084049949465   , -52.30862999206016   , 110.65068718322996 ,  29.476183863179088, 33.92569420253804  , -7.1252251385336205  , 19.480241748295693  , -26.845932192369283  , 263.48779481282486    , -17.05753572471047
 8943, Gaia DR3 144786577364287104 , 7.4254136, 4.774759974477244    , 0.83244896    ,  69.05823675251195   , 21.536357766359902   , 110.54932555669478 ,  29.50321029617971 , 33.89461655057543  , 11.268793614544691   , 29.445633196813716  , 12.44242770612072    , 176.70878986719993    , -17.320787286911646
 8944, Gaia DR3 98692614681349248  , 7.675037 , 5.024877429562109    , 0.8663783     ,  29.196526879292175  , 23.051061336826347   , 110.52417614961577 ,  29.50992365312771 , 33.8869056983823   , 27.21972258177792    , 15.210423473480468  , 13.268462538647738   , 141.64178366568262    , -37.59291795519817
 8945, Gaia DR3 4286583352361701632, 5.330893 , 2.6808166927351653   , 0.5511317     , 279.16267549104157   , 6.6711607374499735   , 110.51993827989428 ,  29.51105520652775 , 33.88560636011427  , 5.359345353163188    , -33.22672954945015  , 3.936518668295751    ,  37.072340900366385   , 6.556782732603533
 8946, Gaia DR3 3061562747131020416, 6.8566413, 4.209715783794063    , 0.7153678     , 111.48833963467231   , -2.2486783702027546  , 110.35969092063124 ,  29.553906619271498, 33.8364742395146   , -12.38515744760753   , 31.460328229810735  , -1.3276338470680014  , 218.722561908853      , 6.398784937502641
 8947, Gaia DR3 1693272581363394304, 5.0619016, 2.4168512389355055   , 0.44888353    , 183.0499920871888    , 77.61633033521059    , 110.26443195468386 ,  29.579438647454563, 33.80726767396089  , -7.239933499753496   , -0.3857635123546824 , 33.020688923923494   , 125.68652295114478    , 39.167743616892366
 8948, Gaia DR3 4456798781792997888, 7.301699 , 4.658389382569765    , 0.7587943     , 242.3604944507556    , 11.574901242468474   , 110.17607476751027 ,  29.60316027669737 , 33.780177205849434 , -15.35216492751885   , -29.31673197462778  , 6.777951786837032    ,  24.33573518824727    , 41.39849824876145
 8949, Gaia DR3 1597350774639252352, 4.8819346, 2.239887827127372    , 0.38831997    , 239.44650655197813   , 54.75023969260483    , 110.11201924196786 ,  29.62038133941418 , 33.760537669694216 , -9.904860469338873   , -16.7792736069087   , 27.570339498349806   ,  85.54981004010348    , 46.55619400694553
 8950, Gaia DR3 5293984115052147968, 5.673696 , 3.0323125263619626   , 0.56523466    , 117.30317135092614   , -60.28297250913318   , 110.07838949659212 ,  29.629430580477138, 33.75022673094842  , -7.674284075000009   , 14.866633938429803  , -29.311539769642838  , 272.7875611793135     , -16.6320296292807
 8951, Gaia DR3 5850562123751996928, 6.8344226, 4.19326032548844     , 0.765316      , 204.83801440670126   , -67.67162751664532   , 110.0671768266284  ,  29.632448964666597, 33.74678890672819  , -11.634941623317706  , -5.385468317761847  , -31.216512071909083  , 307.33150083439466    , -5.076903418654994
 8952, Gaia DR3 1679764462540728704, 7.900868 , 5.260771673334045    , 0.8769841     , 194.70170966621464   , 68.78628608223048    , 110.01315952605022 ,  29.64699872316356 , 33.73022710790242  , -11.805609350649505  , -3.0975201536906907 , 31.44457310106169    , 122.06258506010983    , 48.206164171507645
 8953, Gaia DR3 3606091998132474752, 6.772208 , 4.133280623595264    , 0.71274376    , 206.1858378540753    , -14.225952658333355  , 109.95395301568215 ,  29.662962636139337, 33.71207428827989  , -29.324411520293626  , -14.42039714325541  , -8.284623590590181   , 321.55952093803705    , 46.87301611082042
 8954, Gaia DR3 3794824028033991936, 6.032868 , 3.397338704314447    , 0.65790844    , 177.2544170536905    , -0.31865798336717893 , 109.78202349232373 ,  29.70941777392232 , 33.659360395738155 , -33.62020224621586   , 1.6122962948283783  , -0.18719997706008965 , 271.10036573644754    , 58.69479459330057
 8955, Gaia DR3 1226796526941689856, 5.392254 , 2.75684945800473     , 0.711524      , 213.5204219101113    , 12.959200053475362   , 109.77571656478126 ,  29.711124664581675, 33.657426680723724 , -27.345144115065285  , -18.11337590485857  , 7.547918747833228    ,   0.5463950887181017  , 66.3200616416426
 8956, Gaia DR3 6855301415450400896, 7.607803 , 4.9725688744904755   , 1.1387286     , 311.540968984285     , -21.74700232305817   , 109.76710173841211 ,  29.713456475991137, 33.65478535989285  , 20.72993227103786    , -23.397193421060962 , -12.469395561778546  ,  23.893469437217764   , -34.184146580282786
 8957, Gaia DR3 410846061755266816 , 7.0746555, 4.44090945491733     , 0.74448013    ,  20.153214714834437  , 54.96198511608175    , 109.69190560902103 ,  29.733825681042507, 33.631730095114314 , 18.126464243119607   , 6.652440343706984   , 27.53669552990961    , 126.96361325971058    , -7.812106368280671
 8958, Gaia DR3 3228407348810503168, 6.945024 , 4.312323399766868    , 0.9057727     ,  74.57005520731845   , 0.4536638886466193   , 109.6391076842679  ,  29.74814433361173 , 33.61554215904901  , 8.943469157211496    , 32.40290405979975   , 0.26616267999277393  , 198.58083543334172    , -24.989146227824783
 8959, Gaia DR3 6899801640323201024, 5.9944525, 3.362029080534012    , 0.7022915     , 308.54904460280375   , -13.720779541049087  , 109.62511353341073 ,  29.751941821305074, 33.61125152792245  , 20.348271946135057   , -25.536385512020168 , -7.972269003294413   ,  31.461523986104567   , -28.625397350180908
 8960, Gaia DR3 6481828582855724544, 7.194311 , 4.562040588682116    , 0.7877326     , 309.759506116196     , -49.3313582907331    , 109.61738930694015 ,  29.75403830196403 , 33.608883266578005 , 14.008010823652475   , -16.837119391796328 , -25.492039498190376  , 349.90189871871667    , -37.19658874553507
 8961, Gaia DR3 4987736999629756800, 6.880378 , 4.248205769202688    , 0.71686363    ,  16.88471330705866   , -41.74698313763806   , 109.61243320019881 ,  29.75538362553277 , 33.60736371558359  , 23.993278928124862   , 7.28272367508626    , -22.377207110384926  , 292.07616649848865    , -74.93969636841214
 8962, Gaia DR3 862759874936898816 , 5.7255063, 3.093388132655827    , 0.54648066    , 172.26793793691337   , 61.77942576751909    , 109.60970419804809 ,  29.756124458714496, 33.60652699875155  , -15.746940564334365  , 2.1380434680581244  , 29.611843743843973   , 138.99000550010163    , 52.53415254638265
 8963, Gaia DR3 2462426800883134336, 6.2218833, 3.5924414937270988   , 0.98058224    ,  29.288373423111608  , -10.24350297756486   , 109.47469237990828 ,  29.79282178461356 , 33.5651321391936   , 28.807843658925094   , 16.15852210674944   , -5.968953222311749   , 168.21873041024216    , -67.35431496977542
 8964, Gaia DR3 6597043794989308928, 7.6357465, 5.007080003838139    , 0.8815794     , 338.3796545739906    , -35.445158204368674  , 109.43561212957898 ,  29.803461017224425, 33.5531500660969   , 25.41165862164024    , -10.071626932755931 , -19.458258308045473  ,   8.283180224842873   , -59.27762830065514
 8965, Gaia DR3 1778551970227817728, 6.1600313, 3.532021545547919    , 0.6757145     , 335.9164368616165    , 20.848336850588378   , 109.40251934725629 ,  29.812476161060154, 33.54300376116223  , 28.618102256860414   , -12.791644390367173 , 11.937803748077473   ,  82.1078601316551     , -30.093841742766305
 8966, Gaia DR3 5409121433672765824, 6.836351 , 4.2114804923499145   , 0.7613683     , 144.3691799581207    , -49.98993881234755   , 109.24447295698108 ,  29.85560652834451 , 33.49454646150342  , -17.502879021472562  , 12.545076818607127  , -25.654530130890194  , 273.9657718695649     , 1.7077634202332985
 8967, Gaia DR3 3630099250409312640, 7.1946115, 4.569871181494227    , 0.7846899     , 203.29607153102577   , -8.443136749415164   , 109.23792347560021 ,  29.85739655448974 , 33.49253837905794  , -30.428612433284385  , -13.102157647417384 , -4.917635350436445   , 319.82506747228507    , 53.21560159013232
 8968, Gaia DR3 2624387200116495872, 7.13456  , 4.510177008994085    , 0.9512944     , 341.9581161040202    , -4.230435417662797   , 109.2199492648821  ,  29.862310154438987, 33.487027454617454 , 31.75373106444152    , -10.343081701629728 , -2.470269650632732   ,  64.82740008117685    , -52.531492991167895
 8969, Gaia DR3 4733035238430992768, 6.978857 , 4.354543912538172    , 0.74502563    ,  54.928145315363935  , -52.91624716021937   , 109.2164333378012  ,  29.863271490583752, 33.4859494652256   , 11.602055057750427   , 16.525304127664864  , -26.71358181735937   , 264.47791411135296    , -49.70844190410258
 8970, Gaia DR3 1787990525934491776, 7.2311563, 4.607877125736032    , 0.7198124     , 317.99539741547386   , 17.72375012742028    , 109.16444399039463 ,  29.877493813709016, 33.47000944038884  , 23.690759839770497   , -21.334702189285842 , 10.189205692718025   ,  66.45864169178981    , -20.291259884743088
 8971, Gaia DR3 3233007361862146048, 7.6553464, 5.033091977384701    , 0.8436723     ,  71.5689905523957    , 3.268912751680972    , 109.11293974292722 ,  29.89159679579998 , 33.454218148041804 , 10.559760769870177   , 31.686544178377286  , 1.9076379141820812   , 194.1883040557268     , -26.090317591199092
 8972, Gaia DR3 3511640513332581504, 4.8962994, 2.2746765981266925   , 0.64865875    , 198.01521298751786   , -16.199883262993993  , 109.08120644828811 ,  29.900292691997315, 33.44448866440848  , -30.5420182265722    , -9.93266960869106   , -9.330649447710684   , 309.70663643282234    , 46.54188492536926
 8973, Gaia DR3 2750176827892427904, 6.4073553, 3.7857566489003758   , 0.66122913    ,  10.298922553155373  , 9.35459946071541     , 109.0799932710592  ,  29.900625240186443, 33.44411670214842  , 32.467680047058515   , 5.899746754599554   , 5.436145930744819    , 118.1880427211084     , -53.53648468586353
 8974, Gaia DR3 3679242575447826432, 6.0024433, 3.3813886640220385   , 0.6257715     , 193.29531555829698   , -3.553113791765166   , 109.05266907718382 ,  29.908117129087202, 33.43573905652014  , -32.47703527814095   , -7.674442205579346  , -2.072139626404835   , 303.193878390858      , 59.446077361765376
 8975, Gaia DR3 2624387200116746624, 7.4306417, 4.80965174009134     , 1.0294619     , 341.95768865800324   , -4.230140763941088   , 109.04942105389941 ,  29.909007938592556, 33.43474320690081  , 31.704088078177254   , -10.32717320602023  , -2.466241272754265   ,  64.82731051690519    , -52.530977625559146
 8976, Gaia DR3 6880093650314169984, 3.3274162, 0.7067876919138767   , 1.1736479     , 304.5138436900398    , -12.544841401195866  , 109.03127077416438 ,  29.913986848375306, 33.42917829939182  , 18.48895601734269    , -26.887678138174902 , -7.260938747793443   ,  30.886285365569908   , -24.555638707831697
 8977, Gaia DR3 5294105439288288256, 7.326193 , 4.707495260727091    , 0.85262346    , 117.36369542841808   , -59.38181294220011   , 108.93436849967723 ,  29.940596754913614, 33.3994678925659   , -7.818812492486428   , 15.107440080135603  , -28.74292749423745   , 271.95531621367974    , -16.212834686028515
 8978, Gaia DR3 396341196983414272 , 6.5371737, 3.918488134316389    , 0.65976524    ,  22.143483746086325  , 42.26725739866821    , 108.93375779951849 ,  29.94076460671236 , 33.399280650829205 , 22.893006762224296   , 9.316131339853218   , 22.46401313737622    , 129.99588561052897    , -20.231033567138212
 8979, Gaia DR3 4208110932591708672, 7.116767 , 4.499469808368644    , 0.8060403     , 292.7190306825881    , -6.515051610793219   , 108.86413109692869 ,  29.959913950868028, 33.377932982048065 , 12.8077241136517     , -30.589307289222987 , -3.7872011760885402  ,  31.380735824600595   , -11.466442781039468
 8980, Gaia DR3 1526334899150700928, 7.9115534, 5.295008050624066    , 0.98429394    , 200.1090412811956    , 43.110771717696196   , 108.82644492341181 ,  29.970288952242907, 33.36637833534009  , -22.873685171114726  , -8.374673181139274  , 22.802951103286723   , 105.36293154965945    , 72.92853408144715
 8981, Gaia DR3 741184091114529792 , 6.3150477, 3.699670524803651    , 0.80541325    , 154.116676480626     , 28.68205757449912    , 108.76791594861349 ,  29.986416229036667, 33.34843324930815  , -26.32159812770728   , 12.771615155991885  , 16.005540243749238   , 200.8250483776378     , 55.60150599385048
 8982, Gaia DR3 1537396673318780544, 5.1512284, 2.536586007029739    , 0.38089895    , 180.5263560226811    , 43.045950986295686   , 108.73111731796769 ,  29.996564741094872, 33.33715072479663  , -24.361978614208006  , -0.22381116063527684, 22.755428473510566   , 152.2172110002775     , 70.96451983137214
 8983, Gaia DR3 6735442725215002112, 7.770155 , 5.156517973782684    , 0.8894019     , 280.5097929520588    , -34.46662358132801   , 108.68078771300698 ,  30.010456021102748, 33.321719579896424 , 5.0110443250068935   , -27.01140937070445  , -18.857629605607617  ,   0.5620852455291319  , -12.89777705915376
 8984, Gaia DR3 5073246882211822720, 5.5986996, 2.9856380696477074   , 0.54634905    ,  44.9016521506297    , -25.27375871057276   , 108.65198833414566 ,  30.018410615454897, 33.312889639971566 , 21.337500636898902   , 21.264374710869404  , -14.22273007868045   , 216.66148115034284    , -61.504363422478505
 8985, Gaia DR3 4729947569262040960, 7.768191 , 5.155238434985865    , 0.918149      ,  51.804112858982805  , -58.32325942804631   , 108.64653627150234 ,  30.019916988881462, 33.311218028030254 , 10.816580143522069   , 13.74745200720755   , -28.348657883915017  , 273.0613696341363     , -48.73831477052632
 8986, Gaia DR3 6463958151650358784, 7.712255 , 5.100181162880469    , 0.87401104    , 317.6081076201181    , -54.57462309760427   , 108.60257926462124 ,  30.03206758149709 , 33.297740732846016 , 14.25460099424399    , -13.012540916543834 , -27.13336815255348   , 342.5254679502995     , -41.47352512258818
 8987, Gaia DR3 5362002309531896192, 7.4334364, 4.821384308902821    , 0.8044777     , 165.20877247037816   , -49.02010529422539   , 108.6014916789441  ,  30.032368336542454, 33.297407277175374 , -21.112646346657407  , 5.574743740201332   , -25.137536232776498  , 284.7211408611946     , 9.9910145464304
 8988, Gaia DR3 5434468784453279616, 5.1516953, 2.540914035375148    , 0.424891      , 149.71732201067496   , -35.89104376556409   , 108.53795263858153 ,  30.049949540329056, 33.27792609627955  , -23.280871605405398  , 13.594802805533348  , -19.509041986748986  , 267.69849797005264    , 14.956897060906877
 8989, Gaia DR3 826522617385730304 , 7.5665336, 4.956212701268013    , 0.86685705    , 148.06842522543624   , 49.19047826828882    , 108.51494434478357 ,  30.056320995171635, 33.2708717131629   , -18.453754915825865  , 11.500565279783826  , 25.182272183141187   , 167.77571752882324    , 49.01195669018932
 8990, Gaia DR3 2194570134681591680, 5.9106083, 3.3003039840396067   , 0.59202814    , 310.0746668125664    , 60.50609153866189    , 108.51411565745713 ,  30.056550525607722, 33.27061763617935  , 10.545305397055243   , -12.534196620383035 , 28.959013226580506   ,  96.31377776270533    , 11.33426856978808
 8991, Gaia DR3 6463958151650359040, 7.532995 , 4.922938084899794    , 0.8419738     , 317.60663050924774   , -54.57383950548369   , 108.50175309822974 ,  30.059975132818508, 33.2668272538999   , 14.241305723174728   , -13.001077231152083 , -27.10791393061271   , 342.52671863689557    , -41.47284016795963
 8992, Gaia DR3 1344497769227698432, 6.426701 , 3.8172239836095287   , 0.6945543     , 267.8083288776485    , 40.07250652485       , 108.47278122384644 ,  30.068003818113446, 33.25794442654633  , -0.9732725023229133  , -25.43137298465915  , 21.410018127750735   ,  66.03993299028757    , 28.20483235554561
 8993, Gaia DR3 2525804540894629504, 7.356182 , 4.747646671677911    , 1.0019431     ,  11.668990817605309  , -4.428199035633975   , 108.42575074915273 ,  30.081046038092442, 33.243524800755694 , 32.45927635902472    , 6.7036742751694405  , -2.5667237169881245  , 119.09620615472102    , -67.3801078535943
 8994, Gaia DR3 6462296480342791808, 7.431143 , 4.822623971185227    , 0.823689      , 326.9811256334379    , -52.93103298101042   , 108.42493688678125 ,  30.081271833303102, 33.24327526912927  , 16.8018905452151     , -10.919146084837688 , -26.525159255010834  , 342.7223622557566     , -47.24777172318993
 8995, Gaia DR3 3330686669209149824, 6.8849106, 4.2770578991766826   , 0.73168516    ,  96.33379443308651   , 11.232993370005449   , 108.39167121570382 ,  30.09050384977793 , 33.23307595620005  , -3.596056739970624   , 32.39746798679126   , 6.473776446426682    , 199.81771883127973    , -0.865965581233014
 8996, Gaia DR3 185773832524949120 , 7.957029 , 5.349276947861193    , 0.9363117     ,  74.50051442591169   , 34.26711537942387    , 108.38664733133564 ,  30.09189858995713 , 33.23153562446671  , 7.338999008198979    , 26.464498179444565  , 18.711076656035313   , 169.6868183422473     , -5.5811056900600775
 8997, Gaia DR3 2871338405072089088, 6.705423 , 4.0994257148083495   , 0.79547787    , 353.873193819651     , 31.01830538916776    , 108.29909545708493 ,  30.11622568253527 , 33.20469206670579  , 28.293970808614194   , -3.0371425551895523 , 17.11077310426092    , 104.01755604181395    , -29.131533620907497
 8998, Gaia DR3 4254091856092504192, 7.2763705, 4.671318137378075    , 0.9092469     , 283.96982103188805   , -5.746949658396044   , 108.25197904113001 ,  30.129333698008235, 33.19024609117417  , 7.9722114457719      , -32.046693632711566 , -3.3235083071551843  ,  28.151772982627463   , -3.3398101973940757
 8999, Gaia DR3 6248975212915989888, 6.8858166, 4.282345626636957    , 0.72498894    , 242.02976097690674   , -18.24371025083036   , 108.17317251487711 ,  30.15128357774139 , 33.16608387240373  , -14.77340874264474   , -27.819591480437033 , -10.382959280266014  , 354.7305352816637     , 24.476402249811233
 9000, Gaia DR3 95652018353917056  , 6.1095624, 3.506248870028211    , 0.8690858     ,  26.232401137403862  , 20.082682764562314   , 108.16532966426622 ,  30.153469786700956, 33.16367924069041  , 27.939361990839753   , 13.767501357283109  , 11.387606364000606   , 139.3401836097003     , -41.232717837248316
 9001, Gaia DR3 84625634714435968  , 7.192943 , 4.592116672319102    , 0.7786794     ,  41.86480869932558   , 19.37111881367146    , 108.04150813166824 ,  30.188027327656282, 33.1257153422498   , 23.27289799033715    , 20.85578929100277   , 10.987324019815706   , 156.94604375965122    , -35.90672826637666
 9002, Gaia DR3 6515731817739456256, 5.8873706, 3.286818577321717    , 0.77152014    , 343.40951612662417   , -48.59864449037182   , 108.02786096108588 ,  30.191840984196556, 33.121531095882304 , 20.992375620819306   , -6.2543027280033225 , -24.84430891203094   , 341.7190765511689     , -58.45822714399408
 9003, Gaia DR3 1252050659765215744, 6.29416  , 3.6949595802759347   , 0.624341      , 214.13620623622032   , 20.121424752142573   , 107.96064143593499 ,  30.21063932762427 , 33.10092147191374  , -25.725619955283573  , -17.44127270822378  , 11.387075415728312   ,  17.68514067569389    , 69.60152382526809
 9004, Gaia DR3 3736865265441207424, 2.619051 , 0.01987343767458727  , 1.1567237     , 195.54291476874843   , 10.95923674149768    , 107.95950502433634 ,  30.210957333166505, 33.10057304613018  , -31.308496275286277  , -8.70787342385133   , 6.292768659085518    , 311.3626536779038     , 73.80072077244797
 9005, Gaia DR3 5273030069128572928, 3.4457974, 0.8467509310043102   , 1.3434641     , 126.43376105915713   , -66.13756340421502   , 107.9529876291675  ,  30.21278124514609 , 33.098574801373424 , -7.952089878354663   , 10.772656811937836  , -30.269287828769453  , 280.1774851384257     , -15.822776949876312
